,Unnamed: 0,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower,state_name,county_fips,low_income_pct,obgyn_provider_rate_100k,prenatal_care_first_trimester_pct,obesity_pre_pregnancy_pct,diabetes_pre_pregnancy_pct,hypertension_pre_pregnancy_pct,State Abbreviation,State,guttmacher_index,state,gop_trifecta
2399,3964470,1,Deaths,3019,Obion County (Tennessee),47131.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.71784896807548e-05,6.37067327201284e-05,3.28820848135108e-05,Tennessee,47131.0,31.6,0.0,80.4,36.7,1.6,4.8,TN,Tennessee,most_restrictive,Tennessee,1
2400,3964476,1,Deaths,3015,Overton County (Tennessee),47133.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.30374371363874e-05,4.69553190924987e-05,2.16618985104828e-05,Tennessee,47133.0,35.9,8.8,81.1,33.4,1.1,2.5,TN,Tennessee,most_restrictive,Tennessee,1
2401,3964482,1,Deaths,3062,Perry County (Tennessee),47135.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.22640216082414e-05,6.00884654257399e-05,2.80816452116657e-05,Tennessee,47135.0,31.6,0.0,70.2,24.1,0.8,1.9,TN,Tennessee,most_restrictive,Tennessee,1
2402,3964488,1,Deaths,3006,Pickett County (Tennessee),47137.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.30559468802355e-05,3.32492977439377e-05,1.45932007161778e-05,Tennessee,47137.0,36.3,0.0,80.8,36.6,1.3,3.7,TN,Tennessee,most_restrictive,Tennessee,1
2403,3964494,1,Deaths,3094,Polk County (Tennessee),47139.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.45672054801646e-05,4.78407343434328e-05,2.34779042757001e-05,Tennessee,47139.0,29.5,11.7,77.5,32.1,1.5,4.7,TN,Tennessee,most_restrictive,Tennessee,1
2404,3964500,1,Deaths,3036,Putnam County (Tennessee),47141.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.93002154211631e-05,3.89651567373644e-05,2.11708535231697e-05,Tennessee,47141.0,29.9,14.7,79.3,28.8,1.2,2.2,TN,Tennessee,most_restrictive,Tennessee,1
2405,3964506,1,Deaths,3063,Rhea County (Tennessee),47143.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.16653701261992e-05,5.81426294549782e-05,2.86926494339527e-05,Tennessee,47143.0,35.9,0.0,65.1,30.6,1.1,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2406,3964512,1,Deaths,3050,Roane County (Tennessee),47145.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.69363813137084e-05,3.62941998104222e-05,1.93946746849948e-05,Tennessee,47145.0,23.5,0.0,77.8,31.4,2.1,4.2,TN,Tennessee,most_restrictive,Tennessee,1
2407,3964518,1,Deaths,3001,Robertson County (Tennessee),47147.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.02433834503759e-05,5.17890189056765e-05,2.96773145335747e-05,Tennessee,47147.0,22.4,2.7,78.6,29.3,0.7,2.9,TN,Tennessee,most_restrictive,Tennessee,1
2408,3964524,1,Deaths,3048,Rutherford County (Tennessee),47149.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.40501834382295e-05,4.28296223316191e-05,2.65859022098022e-05,Tennessee,47149.0,19.1,16.8,71.5,29.3,0.9,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2409,3964530,1,Deaths,3009,Scott County (Tennessee),47151.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.66850667827362e-05,5.0358041217872e-05,2.44744088083911e-05,Tennessee,47151.0,46.5,0.0,78.8,33.3,2.8,6.4,TN,Tennessee,most_restrictive,Tennessee,1
2410,3964536,1,Deaths,3078,Sequatchie County (Tennessee),47153.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.69793854548014e-05,5.19457195588159e-05,2.47867077972314e-05,Tennessee,47153.0,34.8,0.0,68.9,28.1,1.3,2.1,TN,Tennessee,most_restrictive,Tennessee,1
2411,3964542,1,Deaths,3052,Sevier County (Tennessee),47155.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.10356928686587e-05,4.14746633931635e-05,2.24867884167635e-05,Tennessee,47155.0,29.1,9.9,76.9,29.2,2.3,4.1,TN,Tennessee,most_restrictive,Tennessee,1
2412,3964548,1,Deaths,3081,Shelby County (Tennessee),47157.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.88136310041186e-05,7.84194670335791e-05,6.03750809200034e-05,Tennessee,47157.0,31.0,35.7,71.0,31.4,1.0,3.6,TN,Tennessee,most_restrictive,Tennessee,1
2413,3964554,1,Deaths,3026,Smith County (Tennessee),47159.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.0314318638269e-05,4.33486526220941e-05,1.93660086655525e-05,Tennessee,47159.0,29.9,0.0,79.7,30.5,1.3,3.3,TN,Tennessee,most_restrictive,Tennessee,1
2414,3964560,1,Deaths,3000,Stewart County (Tennessee),47161.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.19506879816569e-05,4.4396978493018e-05,2.21979178514503e-05,Tennessee,47161.0,23.2,0.0,69.5,29.0,0.8,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2415,3964566,1,Deaths,3007,Sullivan County (Tennessee),47163.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.33589161977013e-05,4.25058874531444e-05,2.5474604401145e-05,Tennessee,47163.0,29.5,28.2,81.5,29.6,1.2,3.0,TN,Tennessee,most_restrictive,Tennessee,1
2416,3964572,1,Deaths,3002,Sumner County (Tennessee),47165.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.76565246466937e-05,3.56006104987136e-05,2.06009954195189e-05,Tennessee,47165.0,18.2,14.0,71.5,27.1,0.8,3.1,TN,Tennessee,most_restrictive,Tennessee,1
2417,3964578,1,Deaths,3076,Tipton County (Tennessee),47167.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.6116811915186e-05,5.9506092912217e-05,3.4050873525251e-05,Tennessee,47167.0,26.1,3.2,70.7,33.6,1.1,3.2,TN,Tennessee,most_restrictive,Tennessee,1
2418,3964584,1,Deaths,3022,Trousdale County (Tennessee),47169.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.3878062501137e-05,5.25425674650495e-05,1.97535593397224e-05,Tennessee,47169.0,29.9,0.0,76.9,30.1,1.3,4.2,TN,Tennessee,most_restrictive,Tennessee,1
2419,3964590,1,Deaths,3038,Unicoi County (Tennessee),47171.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.54193039598643e-05,4.98098091381662e-05,2.35129702001167e-05,Tennessee,47171.0,36.7,0.0,82.3,30.6,1.2,2.8,TN,Tennessee,most_restrictive,Tennessee,1
2420,3964596,1,Deaths,3025,Union County (Tennessee),47173.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.09793981379202e-05,4.55419002590739e-05,1.99410827276892e-05,Tennessee,47173.0,34.2,0.0,80.4,31.4,2.7,6.3,TN,Tennessee,most_restrictive,Tennessee,1
2421,3964602,1,Deaths,3064,Van Buren County (Tennessee),47175.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.71069985772104e-05,5.4985677415597e-05,2.35261288439039e-05,Tennessee,47175.0,38.9,0.0,73.2,32.5,1.1,3.4,TN,Tennessee,most_restrictive,Tennessee,1
2422,3964608,1,Deaths,3059,Warren County (Tennessee),47177.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.11332632307158e-05,5.41828435934825e-05,2.97193373382719e-05,Tennessee,47177.0,31.8,0.0,73.4,32.9,1.4,5.0,TN,Tennessee,most_restrictive,Tennessee,1
2423,3964614,1,Deaths,3024,Washington County (Tennessee),47179.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.15484730307381e-05,5.42717759390734e-05,3.10759634425726e-05,Tennessee,47179.0,23.6,60.0,81.5,30.0,1.3,2.6,TN,Tennessee,most_restrictive,Tennessee,1
2424,3964620,1,Deaths,3080,Wayne County (Tennessee),47181.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.18623185208282e-05,4.57569526273922e-05,2.07886531516372e-05,Tennessee,47181.0,31.4,0.0,73.5,35.4,1.3,2.7,TN,Tennessee,most_restrictive,Tennessee,1
2425,3964626,1,Deaths,3020,Weakley County (Tennessee),47183.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.43761348900757e-05,4.70990844202225e-05,2.40416396440676e-05,Tennessee,47183.0,31.3,11.7,79.2,34.9,1.4,3.5,TN,Tennessee,most_restrictive,Tennessee,1
2426,3964632,1,Deaths,3049,White County (Tennessee),47185.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.15658445435703e-05,4.50701827054947e-05,2.18757037128484e-05,Tennessee,47185.0,34.4,7.1,79.2,32.2,1.1,3.4,TN,Tennessee,most_restrictive,Tennessee,1
2427,3964638,1,Deaths,3051,Williamson County (Tennessee),47187.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.48996413102446e-05,1.94385569725593e-05,1.0972919498505e-05,Tennessee,47187.0,8.8,41.6,87.5,14.4,0.5,1.2,TN,Tennessee,most_restrictive,Tennessee,1
2428,3964644,1,Deaths,3033,Wilson County (Tennessee),47189.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.72955679926673e-05,3.56904798029406e-05,2.05224585184339e-05,Tennessee,47189.0,14.6,12.0,78.4,26.0,0.7,2.0,TN,Tennessee,most_restrictive,Tennessee,1
2429,3994302,1,Deaths,3221,Anderson County (Texas),48001.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.62985708927356e-05,6.39427385164816e-05,3.21936024270707e-05,Texas,48001.0,32.9,17.9,69.9,32.2,0.8,1.0,TX,Texas,most_restrictive,Texas,1
2430,3994308,1,Deaths,3200,Andrews County (Texas),48003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.11763689802466e-05,5.67141450262662e-05,2.81263803344248e-05,Texas,48003.0,26.4,21.6,74.5,31.4,1.2,1.4,TX,Texas,most_restrictive,Texas,1
2431,3994314,1,Deaths,3246,Angelina County (Texas),48005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.32846422804301e-05,5.44377570087791e-05,3.33102164349913e-05,Texas,48005.0,33.6,13.5,68.4,34.5,1.1,2.0,TX,Texas,most_restrictive,Texas,1
2432,3994320,1,Deaths,3336,Aransas County (Texas),48007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.59702217603274e-05,3.7729800997164e-05,1.58003343404203e-05,Texas,48007.0,33.0,0.0,57.5,33.5,0.9,1.2,TX,Texas,most_restrictive,Texas,1
2433,3994326,1,Deaths,3142,Archer County (Texas),48009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.38535983428064e-05,3.36178713011935e-05,1.62610161327775e-05,Texas,48009.0,20.5,0.0,78.9,30.3,1.0,2.1,TX,Texas,most_restrictive,Texas,1
2434,3994332,1,Deaths,3111,Armstrong County (Texas),48011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.6690513876599e-05,3.75667589396708e-05,1.81947711968126e-05,Texas,48011.0,19.0,0.0,73.2,29.7,1.0,2.1,TX,Texas,most_restrictive,Texas,1
2435,3994338,1,Deaths,3319,Atascosa County (Texas),48013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.89545516620307e-05,5.13588118631408e-05,2.80290697495903e-05,Texas,48013.0,30.5,3.9,76.2,34.5,1.0,2.3,TX,Texas,most_restrictive,Texas,1
2436,3994344,1,Deaths,3298,Austin County (Texas),48015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.96920826327192e-05,4.02881975180207e-05,2.10154259365846e-05,Texas,48015.0,26.1,0.0,67.5,32.9,0.5,1.2,TX,Texas,most_restrictive,Texas,1
2437,3994350,1,Deaths,3128,Bailey County (Texas),48017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.15587121292142e-05,7.30146890298071e-05,3.49879431916008e-05,Texas,48017.0,24.9,0.0,55.6,32.6,1.2,1.1,TX,Texas,most_restrictive,Texas,1
2438,3994356,1,Deaths,3303,Bandera County (Texas),48019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.04566967056474e-05,2.86292065458406e-05,1.38574382910785e-05,Texas,48019.0,20.9,8.3,73.2,29.2,0.4,1.2,TX,Texas,most_restrictive,Texas,1
2439,3994362,1,Deaths,3286,Bastrop County (Texas),48021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.04971420772549e-05,4.1291365033266e-05,2.13302350606277e-05,Texas,48021.0,26.1,2.2,79.6,31.2,1.4,1.8,TX,Texas,most_restrictive,Texas,1
2440,3994368,1,Deaths,3145,Baylor County (Texas),48023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32281376351096e-05,4.63960213551021e-05,2.22718570149183e-05,Texas,48023.0,27.4,0.0,77.7,31.2,0.8,2.2,TX,Texas,most_restrictive,Texas,1
2441,3994374,1,Deaths,3328,Bee County (Texas),48025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.22980613652232e-05,5.88082525224391e-05,2.84591035546257e-05,Texas,48025.0,40.1,7.9,65.8,36.0,1.0,2.0,TX,Texas,most_restrictive,Texas,1
2442,3994380,1,Deaths,3254,Bell County (Texas),48027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.69409778704364e-05,8.00091639522367e-05,5.59475015634928e-05,Texas,48027.0,30.4,26.9,71.2,29.0,0.5,2.1,TX,Texas,most_restrictive,Texas,1
2443,3994386,1,Deaths,3308,Bexar County (Texas),48029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.82414823997187e-05,5.39740614669794e-05,4.26932322037462e-05,Texas,48029.0,29.0,25.7,78.7,31.0,1.0,2.3,TX,Texas,most_restrictive,Texas,1
2444,3994392,1,Deaths,3284,Blanco County (Texas),48031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.62475948962819e-05,2.25011700618913e-05,1.15853732712636e-05,Texas,48031.0,19.2,0.0,79.7,24.0,1.1,1.6,TX,Texas,most_restrictive,Texas,1
2445,3994398,1,Deaths,3180,Borden County (Texas),48033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,,,,Texas,48033.0,18.6,0.0,62.2,34.7,1.1,2.3,TX,Texas,most_restrictive,Texas,1
2446,3994404,1,Deaths,3210,Bosque County (Texas),48035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.17810015464686e-05,4.39319766403693e-05,2.17308861040769e-05,Texas,48035.0,26.7,10.6,69.0,32.6,1.1,1.9,TX,Texas,most_restrictive,Texas,1
2447,3994410,1,Deaths,3147,Bowie County (Texas),48037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.99782045239956e-05,6.52306212915592e-05,3.72338675958108e-05,Texas,48037.0,31.0,28.0,68.6,33.8,1.0,4.0,TX,Texas,most_restrictive,Texas,1
2448,3994416,1,Deaths,3314,Brazoria County (Texas),48039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.93808656016744e-05,4.77085634837799e-05,3.1940131574574e-05,Texas,48039.0,17.7,17.5,70.7,30.3,0.7,1.8,TX,Texas,most_restrictive,Texas,1
2449,3994422,1,Deaths,3267,Brazos County (Texas),48041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.99423106161671e-05,3.79822714670736e-05,2.28613055293904e-05,Texas,48041.0,26.8,25.1,72.5,29.3,0.9,1.5,TX,Texas,most_restrictive,Texas,1
2450,3994428,1,Deaths,3276,Brewster County (Texas),48043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.14731000079679e-05,3.40575617844299e-05,1.1430606032349e-05,Texas,48043.0,27.4,22.1,69.5,30.5,1.4,1.5,TX,Texas,most_restrictive,Texas,1
2451,3994434,1,Deaths,3118,Briscoe County (Texas),48045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.28848536652183e-05,3.23932733882202e-05,1.49175917689809e-05,Texas,48045.0,48.5,0.0,71.0,34.4,,2.2,TX,Texas,most_restrictive,Texas,1
2452,3994440,1,Deaths,3343,Brooks County (Texas),48047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.16097709353443e-05,4.53654074024495e-05,2.09533101428502e-05,Texas,48047.0,48.8,0.0,60.9,37.6,1.3,1.5,TX,Texas,most_restrictive,Texas,1
2453,3994446,1,Deaths,3220,Brown County (Texas),48049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.78188156957661e-05,5.05779909295827e-05,2.69526329939411e-05,Texas,48049.0,30.7,21.1,82.8,33.4,1.1,1.7,TX,Texas,most_restrictive,Texas,1
2454,3994452,1,Deaths,3273,Burleson County (Texas),48051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.96069537058527e-05,4.22755895964769e-05,1.92084916419394e-05,Texas,48051.0,18.8,0.0,69.7,32.8,1.0,2.1,TX,Texas,most_restrictive,Texas,1
2455,3994458,1,Deaths,3266,Burnet County (Texas),48053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.65882447933126e-05,3.63021586895752e-05,1.92453816720204e-05,Texas,48053.0,22.1,11.8,76.5,26.3,1.1,1.6,TX,Texas,most_restrictive,Texas,1
2456,3994464,1,Deaths,3300,Caldwell County (Texas),48055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.72119163529952e-05,4.98806111555982e-05,2.65122953919725e-05,Texas,48055.0,27.8,0.0,74.7,35.9,1.2,2.0,TX,Texas,most_restrictive,Texas,1
2457,3994470,1,Deaths,3333,Calhoun County (Texas),48057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.41162076047076e-05,4.96571446989674e-05,2.20499610321889e-05,Texas,48057.0,26.6,9.8,76.2,33.1,1.1,1.8,TX,Texas,most_restrictive,Texas,1
2458,3994476,1,Deaths,3198,Callahan County (Texas),48059.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.45732839327623e-05,4.93780570619906e-05,2.35182236010283e-05,Texas,48059.0,23.3,0.0,70.7,31.4,1.2,2.1,TX,Texas,most_restrictive,Texas,1
2459,3994482,1,Deaths,3348,Cameron County (Texas),48061.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.49390033706163e-05,4.49770587027808e-05,2.62474916849503e-05,Texas,48061.0,48.4,17.1,78.3,35.9,1.0,0.8,TX,Texas,most_restrictive,Texas,1
2460,3994488,1,Deaths,3168,Camp County (Texas),48063.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.81176202750587e-05,6.95269427816241e-05,3.17243597025139e-05,Texas,48063.0,35.7,0.0,71.4,33.7,0.9,1.3,TX,Texas,most_restrictive,Texas,1
2461,3994494,1,Deaths,3106,Carson County (Texas),48065.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.14834971286447e-05,2.94271730075543e-05,1.44119993902538e-05,Texas,48065.0,13.0,0.0,69.4,32.1,1.2,2.2,TX,Texas,most_restrictive,Texas,1
2462,3994500,1,Deaths,3167,Cass County (Texas),48067.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.99937475147715e-05,5.359397565249e-05,2.81787230716533e-05,Texas,48067.0,34.1,0.0,67.3,34.0,0.9,3.6,TX,Texas,most_restrictive,Texas,1
2463,3994506,1,Deaths,3116,Castro County (Texas),48069.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.20762181862588e-05,5.96978271253714e-05,2.82953602403091e-05,Texas,48069.0,44.6,0.0,68.3,32.3,0.9,1.5,TX,Texas,most_restrictive,Texas,1
2464,3994512,1,Deaths,3304,Chambers County (Texas),48071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.38069754721188e-05,4.71086215186363e-05,2.2075617273859e-05,Texas,48071.0,18.7,0.0,69.2,29.8,0.7,1.3,TX,Texas,most_restrictive,Texas,1
2465,3994518,1,Deaths,3211,Cherokee County (Texas),48073.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.78369058769965e-05,6.2571797344378e-05,3.55360203533924e-05,Texas,48073.0,37.7,15.5,68.0,31.5,0.7,1.8,TX,Texas,most_restrictive,Texas,1
2466,3994524,1,Deaths,3119,Childress County (Texas),48075.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.0590448839156e-05,7.33343390324869e-05,3.31836692724542e-05,Texas,48075.0,40.0,0.0,70.0,34.3,,1.5,TX,Texas,most_restrictive,Texas,1
2467,3994530,1,Deaths,3131,Clay County (Texas),48077.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.34005423007664e-05,3.41725218357138e-05,1.50613792929487e-05,Texas,48077.0,17.9,0.0,78.2,30.2,0.7,2.1,TX,Texas,most_restrictive,Texas,1
2468,3994536,1,Deaths,3146,Cochran County (Texas),48079.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.82720015491003e-05,6.77412958129981e-05,3.28492331975803e-05,Texas,48079.0,50.0,0.0,58.4,33.1,1.0,1.6,TX,Texas,most_restrictive,Texas,1
2469,3994542,1,Deaths,3215,Coke County (Texas),48081.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.14814744914472e-05,4.72087753845736e-05,1.96093721428954e-05,Texas,48081.0,32.3,0.0,71.4,33.4,0.7,0.8,TX,Texas,most_restrictive,Texas,1
2470,3994548,1,Deaths,3219,Coleman County (Texas),48083.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.69035229160323e-05,5.26008371849491e-05,2.51545468074137e-05,Texas,48083.0,28.3,0.0,72.3,31.6,1.2,2.0,TX,Texas,most_restrictive,Texas,1
2471,3994554,1,Deaths,3153,Collin County (Texas),48085.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.71483325871926e-05,3.1984433479273e-05,2.23269322346251e-05,Texas,48085.0,12.4,31.9,76.8,20.1,0.6,1.0,TX,Texas,most_restrictive,Texas,1
2472,3994560,1,Deaths,3112,Collingsworth County (Texas),48087.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.26394915873203e-05,5.97055282119196e-05,2.83551480299265e-05,Texas,48087.0,33.5,0.0,73.5,34.0,1.2,2.2,TX,Texas,most_restrictive,Texas,1
2473,3994566,1,Deaths,3302,Colorado County (Texas),48089.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.28830547873571e-05,4.63868982261319e-05,2.25049546701177e-05,Texas,48089.0,20.0,18.5,70.5,30.3,0.7,2.0,TX,Texas,most_restrictive,Texas,1
2474,3994572,1,Deaths,3301,Comal County (Texas),48091.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.86390616111452e-05,3.73239235585891e-05,2.14260450412992e-05,Texas,48091.0,15.0,13.2,71.8,25.7,0.9,2.4,TX,Texas,most_restrictive,Texas,1
2475,3994578,1,Deaths,3209,Comanche County (Texas),48093.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.39854655739553e-05,4.88955291716595e-05,2.24905223183118e-05,Texas,48093.0,23.8,0.0,71.9,32.0,1.0,1.6,TX,Texas,most_restrictive,Texas,1
